Airport1,Airport2
"kyrgyzstan,bishkek","russia,krasnodar"
"kyrgyzstan,bishkek","kyrgyzstan,osh"
"kyrgyzstan,bishkek","russia,novosibirsk"
"kyrgyzstan,bishkek","russia,surgut"
"kyrgyzstan,bishkek","russia,yekaterinburg"
"kyrgyzstan,bishkek","uzbekistan,tashkent"
"kyrgyzstan,bishkek","china,urumqi"
"botswana,francistown","south africa,johannesburg"
"united states,sioux falls","united states,las vegas"
"united states,sioux falls","united states,minneapolis"
"united states,sioux falls","united states,chicago"
"united states,sioux falls","united states,st. petersburg"
"united states,sioux falls","united states,sanford"
"argentina,el calafate","argentina,ushuaia"
"china,fuyang","china,hangzhou"
"china,fuyang","china,beijing"
"china,fuyang","china,shanghai"
"china,fuyang","china,tianjin"
"china,fuyang","china,wenzhou"
"china,fuyang","china,xi'an"
"china,fuyang","china,xiamen"
"japan,fukuoka","vietnam,hanoi"
"japan,fukuoka","hong kong,hong kong"
"japan,fukuoka","japan,tokyo"
"japan,fukuoka","united states,honolulu"
"japan,fukuoka","japan,osaka"
"japan,fukuoka","japan,niigata"
"japan,fukuoka","japan,miyazaki"
"japan,fukuoka","japan,kanazawa"
"japan,fukuoka","macau,macau"
"japan,fukuoka","philippines,manila"
"japan,fukuoka","japan,nagoya"
"japan,fukuoka","china,shanghai"
"japan,fukuoka","japan,sendai"
"japan,fukuoka","vietnam,ho chi minh city"
"japan,fukuoka","china,shenyang"
"japan,fukuoka","singapore,singapore"
"japan,fukuoka","china,qingdao"
"japan,fukuoka","taiwan,taipei"
"china,foshan","china,beijing"
"united states,fort wayne","united states,minneapolis"
"united states,fort wayne","united states,myrtle beach"
"united states,fort wayne","united states,chicago"
"united states,fort wayne","united states,punta gorda"
"united states,fort wayne","united states,st. petersburg"
"united states,fort wayne","united states,sanford"
"tunisia,gabes","tunisia,tozeur"
"tunisia,gabes","tunisia,tunis"
"tunisia,gafsa","tunisia,gabes"
"tunisia,gafsa","tunisia,tozeur"
"japan,yamagata","japan,tokyo"
"japan,yamagata","japan,osaka"
"japan,yamagata","japan,nagoya"
"cuba,guantanamo","cuba,havana"
"india,guwahati","india,imphal"
"india,guwahati","india,agartala"
"india,guwahati","india,silchar"
"india,guwahati","bhutan,thimphu"
"iran,gorgan","iran,mashhad"
"iran,gorgan","iran,zahedan"
"united states,gillette","united states,rock springs"
"united states,gillette","united states,salt lake city"
"ethiopia,gode","ethiopia,jijiga"
"mexico,guadalajara","mexico,hermosillo"
"mexico,guadalajara","united states,houston"
"mexico,guadalajara","mexico,la paz"
"mexico,guadalajara","united states,las vegas"
"mexico,guadalajara","united states,los angeles"
"mexico,guadalajara","mexico,los mochis"
"mexico,guadalajara","united states,chicago"
"mexico,guadalajara","mexico,mexico city"
"mexico,guadalajara","mexico,merida"
"mexico,guadalajara","mexico,monterrey"
"mexico,guadalajara","mexico,mexicali"
"mexico,guadalajara","mexico,mazatlan"
"mexico,guadalajara","united states,oakland"
"mexico,guadalajara","united states,ontario"
"mexico,guadalajara","mexico,puebla"
"mexico,guadalajara","united states,phoenix"
"mexico,guadalajara","panama,panama city"
"mexico,guadalajara","mexico,puerto vallarta"
"mexico,guadalajara","mexico,reynosa"
"mexico,guadalajara","united states,san antonio"
"mexico,guadalajara","united states,san francisco"
"mexico,guadalajara","united states,san jose"
"mexico,guadalajara","united states,salt lake city"
"mexico,guadalajara","united states,sacramento"
"mexico,guadalajara","united states,santa ana"
"mexico,guadalajara","mexico,tijuana"
"mexico,guadalajara","mexico,toluca"
"mexico,guadalajara","mexico,torreon"
"mexico,guadalajara","mexico,villahermosa"
"poland,gdansk","united kingdom,glasgow"
"poland,gdansk","norway,haugesund"
"poland,gdansk","finland,helsinki"
"poland,gdansk","poland,krakow"
"poland,gdansk","norway,kristiansand"
"poland,gdansk","united kingdom,leeds"
"poland,gdansk","united kingdom,liverpool"
"poland,gdansk","united kingdom,london"
"poland,gdansk","poland,lublin"
"poland,gdansk","united kingdom,manchester"
"poland,gdansk","germany,munich"
"poland,gdansk","sweden,stockholm"
"poland,gdansk","ireland,cork"
"poland,gdansk","norway,oslo"
"poland,gdansk","italy,pisa"
"poland,gdansk","norway,stavanger"
"poland,gdansk","finland,turku"
"poland,gdansk","norway,trondheim"
"poland,gdansk","germany,berlin"
"poland,gdansk","poland,warsaw"
"poland,gdansk","poland,wroclaw"
"poland,gdansk","switzerland,zurich"
"russia,magadan","russia,irkutsk"
"russia,magadan","russia,khabarovsk"
"russia,magadan","russia,yakutsk"
"russia,gelendzhik","russia,moscow"
"united states,spokane","united states,las vegas"
"united states,spokane","united states,los angeles"
"united states,spokane","united states,minneapolis"
"united states,spokane","united states,oakland"
"united states,spokane","united states,portland"
"united states,spokane","united states,phoenix"
"united states,spokane","united states,seattle"
"united states,spokane","united states,salt lake city"
"brazil,santo angelo","brazil,porto alegre"
"brazil,santo angelo","brazil,santa maria"
"guyana,georgetown","united states,new york"
"guyana,georgetown","jamaica,kingston"
"guyana,georgetown","united states,miami"
"guyana,georgetown","canada,toronto"
"australia,geraldton","australia,perth"
"australia,griffith","australia,sydney"
"united states,grand forks","united states,las vegas"
"united states,grand forks","united states,minneapolis"
"united states,grand forks","united states,sanford"
"united states,grand forks","united states,thief river falls"
"australia,grafton","australia,taree"
"algeria,ghardaia","algeria,oran"
"algeria,ghardaia","algeria,tamanrasset"
"libya,ghat","libya,tripoli"
"gibraltar,gibraltar","united kingdom,london"
"gibraltar,gibraltar","united kingdom,manchester"
"brazil,rio de janeiro","brazil,goiania"
"brazil,rio de janeiro","united states,houston"
"brazil,rio de janeiro","brazil,foz do iguacu"
"brazil,rio de janeiro","united states,new york"
"brazil,rio de janeiro","brazil,joao pessoa"
"brazil,rio de janeiro","angola,luanda"
"brazil,rio de janeiro","united kingdom,london"
"brazil,rio de janeiro","peru,lima"
"brazil,rio de janeiro","portugal,lisbon"
"brazil,rio de janeiro","spain,madrid"
"brazil,rio de janeiro","brazil,manaus"
"brazil,rio de janeiro","brazil,maceio"
"brazil,rio de janeiro","united states,miami"
"brazil,rio de janeiro","uruguay,montevideo"
"brazil,rio de janeiro","brazil,natal"
"brazil,rio de janeiro","portugal,porto"
"brazil,rio de janeiro","brazil,porto alegre"
"brazil,rio de janeiro","panama,panama city"
"brazil,rio de janeiro","brazil,ribeirao preto"
"brazil,rio de janeiro","brazil,recife"
"brazil,rio de janeiro","chile,santiago"
"brazil,rio de janeiro","dominican republic,santo domingo"
"brazil,rio de janeiro","brazil,sao luis"
"brazil,rio de janeiro","brazil,salvador"
"brazil,rio de janeiro","brazil,campinas"
"brazil,rio de janeiro","brazil,vitoria"
"pakistan,gilgit","pakistan,islamabad"
"new zealand,gisborne","new zealand,wellington"
"united states,grand junction","united states,houston"
"united states,grand junction","united states,las vegas"
"united states,grand junction","united states,phoenix"
"united states,grand junction","united states,salt lake city"
"papua new guinea,goroka","papua new guinea,mount hagen"
"papua new guinea,goroka","papua new guinea,madang"
"papua new guinea,goroka","papua new guinea,port moresby"
"united kingdom,glasgow","mexico,cancun"
"united kingdom,glasgow","iceland,keflavik"
"united kingdom,glasgow","greece,kos"
"united kingdom,glasgow","united kingdom,kirkwall"
"united kingdom,glasgow","united kingdom,leeds"
"united kingdom,glasgow","cyprus,larnaca"
"united kingdom,glasgow","united kingdom,london"
"united kingdom,glasgow","united kingdom,manchester"
"united kingdom,glasgow","united states,orlando"
"united kingdom,glasgow","ireland,cork"
"united kingdom,glasgow","cyprus,paphos"
"united kingdom,glasgow","united states,philadelphia"
"united kingdom,glasgow","united kingdom,southampton"
"united kingdom,glasgow","germany,berlin"
"united kingdom,glasgow","poland,warsaw"
"united kingdom,glasgow","canada,calgary"
"united kingdom,glasgow","canada,toronto"
"costa rica,golfito","costa rica,san jose"
"united states,greenville","united states,tupelo"
"australia,gladstone","australia,rockhampton"
"australia,gladstone","australia,sydney"
"congo (kinshasa),gemena","congo (kinshasa),mbandaka"
"brazil,guanambi","brazil,salvador"
"united states,gainesville","united states,orlando"
"united states,gainesville","united states,miami"
"united states,gainesville","united states,tampa"
"turkey,sanliurfa","turkey,istanbul"
"italy,genoa","turkey,istanbul"
"italy,genoa","united kingdom,london"
"italy,genoa","germany,munich"
"italy,genoa","italy,naples"
"italy,genoa","italy,olbia"
"italy,genoa","italy,palermo"
"italy,genoa","albania,tirana"
"russia,nizhniy novgorod","russia,samara"
"russia,nizhniy novgorod","uzbekistan,namangan"
"russia,nizhniy novgorod","russia,yekaterinburg"
"russia,nizhniy novgorod","uzbekistan,tashkent"
"china,golmud","china,xi'an"
"china,golmud","china,xining"
"cameroon,garoua","chad,n'djamena"
"cameroon,garoua","cameroon,yaounde"
"united states,gulfport","united states,houston"
"united states,green bay","united states,minneapolis"
"united states,green bay","united states,chicago"
"united states,grand island","united states,las vegas"
"south africa,george","south africa,johannesburg"
"united states,killeen","united states,houston"
"netherlands,groningen","netherlands,maastricht"
"united states,grand rapids","united states,washington"
"united states,grand rapids","united states,houston"
"united states,grand rapids","united states,las vegas"
"united states,grand rapids","united states,new york"
"united states,grand rapids","united states,orlando"
"united states,grand rapids","united states,minneapolis"
"united states,grand rapids","united states,chicago"
"united states,grand rapids","united states,st. petersburg"
"united states,grand rapids","united states,sanford"
"united states,grand rapids","united states,st. louis"
"united states,grand rapids","united states,tampa"
"brazil,sao paulo","bolivia,cochabamba"
"brazil,sao paulo","united states,washington"
"brazil,sao paulo","united states,houston"
"brazil,sao paulo","brazil,ipatinga"
"brazil,sao paulo","turkey,istanbul"
"brazil,sao paulo","brazil,juazeiro do norte"
"brazil,sao paulo","united states,new york"
"brazil,sao paulo","south africa,johannesburg"
"brazil,sao paulo","brazil,joao pessoa"
"brazil,sao paulo","angola,luanda"
"brazil,sao paulo","united states,los angeles"
"brazil,sao paulo","togo,lome"
"brazil,sao paulo","united kingdom,london"
"brazil,sao paulo","peru,lima"
"brazil,sao paulo","portugal,lisbon"
"brazil,sao paulo","spain,madrid"
"brazil,sao paulo","brazil,manaus"
"brazil,sao paulo","united states,orlando"
"brazil,sao paulo","brazil,maceio"
"brazil,sao paulo","mexico,mexico city"
"brazil,sao paulo","united states,miami"
"brazil,sao paulo","germany,munich"
"brazil,sao paulo","uruguay,montevideo"
"brazil,sao paulo","brazil,natal"
"brazil,sao paulo","portugal,porto"
"brazil,sao paulo","united states,chicago"
"brazil,sao paulo","brazil,passo fundo"
"brazil,sao paulo","panama,panama city"
"brazil,sao paulo","brazil,recife"
"brazil,sao paulo","argentina,rosario"
"brazil,sao paulo","chile,santiago"
"brazil,sao paulo","dominican republic,santo domingo"
"brazil,sao paulo","brazil,sao luis"
"brazil,sao paulo","brazil,teresina"
"brazil,sao paulo","brazil,uberaba"
"brazil,sao paulo","ecuador,quito"
"brazil,sao paulo","bolivia,santa cruz"
"brazil,sao paulo","canada,toronto"
"brazil,sao paulo","switzerland,zurich"
"spain,granada","united kingdom,london"
"spain,granada","spain,madrid"
"austria,graz","germany,munich"
"austria,graz","germany,stuttgart"
"austria,graz","germany,berlin"
"austria,graz","austria,vienna"
"austria,graz","switzerland,zurich"
"united states,greensboro","united states,new york"
"united states,greensboro","united states,miami"
"united states,greensboro","united states,chicago"
"united states,greensboro","united states,philadelphia"
"united states,greensboro","united states,st. petersburg"
"united states,greensboro","united states,sanford"
"united states,greenville","united states,houston"
"united states,greenville","united states,new york"
"united states,greenville","united states,chicago"
"united states,greenville","united states,punta gorda"
"united states,greenville","united states,philadelphia"
"united states,greenville","united states,st. petersburg"
"united states,greenville","united states,sanford"
"united states,great falls","united states,helena"
"united states,great falls","united states,las vegas"
"united states,great falls","united states,minneapolis"
"united states,great falls","united states,seattle"
"united states,great falls","united states,salt lake city"
"indonesia,gorontalo","indonesia,manado"
"guatemala,guatemala city","united states,washington"
"guatemala,guatemala city","united states,houston"
"guatemala,guatemala city","united states,new york"
"guatemala,guatemala city","united states,los angeles"
"guatemala,guatemala city","mexico,mexico city"
